timestamp;sku;vendedor;cantidad
18/9/2019;9;46;9
30/12/2019;30;45;8
3/8/2019;123;57;7
31/10/2019;119;44;6
19/7/2019;90;23;6
26/6/2019;17;29;8
17/3/2019;103;22;3
7/4/2019;15;1;2
28/7/2019;22;5;3
20/1/2019;117;43;8
13/1/2019;107;6;2
11/5/2019;90;23;9
2/12/2019;108;11;6
28/5/2019;125;35;1
6/11/2019;96;21;8
21/10/2019;28;53;4
17/11/2019;126;50;2
16/6/2019;69;51;1
16/12/2019;44;51;10
3/12/2019;17;44;3
9/3/2019;119;45;4
30/7/2019;85;40;9
5/6/2019;57;19;6
4/4/2019;77;18;4
12/5/2019;122;30;3
11/4/2019;109;28;6
11/12/2019;107;26;3
6/12/2019;97;26;10
10/12/2019;30;57;9
31/10/2019;40;30;4
31/1/2019;63;31;2
28/6/2019;30;57;10
18/11/2019;109;22;10
31/5/2019;98;39;1
31/8/2019;122;56;4
13/4/2019;125;4;8
16/10/2019;39;32;6
8/8/2019;18;7;4
1/5/2019;20;19;8
11/4/2019;93;37;3
31/12/2019;14;47;9
8/1/2019;85;13;6
23/2/2019;42;53;9
4/3/2019;50;36;3
14/10/2019;53;39;4
28/8/2019;86;56;6
2/7/2019;65;49;7
11/7/2019;28;55;9
13/6/2019;71;13;6
9/10/2019;52;40;5
2/4/2019;99;38;8
25/2/2019;21;48;7
28/3/2019;32;17;3
6/12/2019;87;52;6
2/12/2019;70;37;7
22/5/2019;17;14;7
7/12/2019;57;56;7
8/2/2019;118;4;7
8/4/2019;97;52;2
16/10/2019;24;26;7
2/5/2019;84;26;3
31/3/2019;73;38;5
18/8/2019;34;24;7
7/10/2019;62;4;10
20/1/2019;60;14;5
13/3/2019;6;27;3
9/7/2019;120;1;3
7/7/2019;87;21;8
10/11/2019;29;43;1
18/5/2019;98;39;5
8/3/2019;56;51;6
1/12/2019;88;12;5
23/6/2019;96;21;9
22/2/2019;15;57;5
25/2/2019;72;2;3
22/11/2019;69;5;10
14/3/2019;23;43;6
27/7/2019;75;50;6
19/1/2019;56;58;9
13/6/2019;73;11;6
6/11/2019;106;3;8
2/4/2019;75;7;9
12/10/2019;53;12;1
1/11/2019;72;55;3
14/7/2019;54;38;5
20/9/2019;12;50;2
14/5/2019;83;4;7
10/7/2019;129;16;2
9/11/2019;74;31;10
30/5/2019;12;14;7
7/10/2019;8;45;1
7/9/2019;109;19;5
26/1/2019;26;32;6
3/1/2019;12;23;7
17/4/2019;19;22;4
15/1/2019;59;7;5
12/5/2019;42;56;8
28/12/2019;51;13;8
29/3/2019;48;22;6
29/4/2019;52;31;3
2/9/2019;98;16;1
22/3/2019;70;29;9
8/12/2019;13;40;2
15/8/2019;110;3;3
14/7/2019;129;16;1
7/1/2019;72;58;3
11/7/2019;86;11;7
2/5/2019;71;51;1
9/1/2019;107;42;4
20/6/2019;44;14;3
23/3/2019;76;20;9
1/9/2019;2;34;7
12/6/2019;110;11;9
25/10/2019;113;3;1
23/2/2019;17;34;5
22/3/2019;11;42;2
6/7/2019;100;9;8
25/8/2019;36;2;6
26/10/2019;40;7;9
27/4/2019;39;54;9
1/11/2019;36;19;8
6/6/2019;6;18;1
24/8/2019;62;1;6
11/8/2019;68;44;7
29/5/2019;109;1;7
21/8/2019;76;45;6
29/8/2019;82;4;2
7/3/2019;81;40;8
11/8/2019;75;27;8
19/8/2019;68;27;4
27/5/2019;128;17;7
23/11/2019;81;30;4
13/4/2019;86;11;7
8/5/2019;117;2;9
27/12/2019;58;34;3
24/7/2019;82;9;1
21/10/2019;84;56;1
27/8/2019;71;33;5
31/7/2019;53;57;9
5/1/2019;81;15;5
22/12/2019;54;4;1
22/10/2019;9;14;7
27/8/2019;110;21;10
7/12/2019;119;34;10
11/7/2019;114;33;6
17/9/2019;118;4;3
16/8/2019;35;39;7
13/11/2019;115;51;5
16/12/2019;96;6;4
5/4/2019;116;50;1
18/5/2019;84;7;10
22/7/2019;29;2;2
25/6/2019;51;29;9
21/6/2019;43;11;6
1/9/2019;58;51;2
5/6/2019;85;24;4
24/1/2019;6;18;8
12/10/2019;107;43;4
23/11/2019;34;46;9
13/10/2019;115;5;10
25/6/2019;49;25;6
30/7/2019;64;16;6
23/3/2019;30;56;1
18/11/2019;112;24;10
2/5/2019;73;15;1
5/9/2019;100;9;9
9/11/2019;35;52;1
2/1/2019;12;38;9
13/2/2019;83;21;3
27/6/2019;41;25;7
6/4/2019;102;4;8
11/5/2019;93;8;10
10/9/2019;99;13;6
29/5/2019;23;34;3
27/12/2019;75;15;3
9/5/2019;54;31;7
21/6/2019;118;33;6
13/7/2019;87;32;2
16/3/2019;98;3;2
8/7/2019;115;55;6
15/8/2019;111;18;6
12/12/2019;14;29;7
20/2/2019;15;47;3
18/9/2019;49;56;10
11/7/2019;4;37;1
9/2/2019;11;19;2
12/1/2019;40;53;3
20/3/2019;28;30;9
6/8/2019;92;2;4
26/2/2019;102;40;3
28/11/2019;110;51;8
30/3/2019;5;39;2
25/1/2019;9;37;8
9/3/2019;58;51;2
3/2/2019;73;55;5
1/12/2019;52;3;8
7/3/2019;92;54;3
7/1/2019;114;48;7
21/2/2019;66;23;10
17/10/2019;56;27;5
21/11/2019;69;12;6
16/3/2019;72;40;2
13/9/2019;46;45;7
27/5/2019;92;45;7
12/12/2019;51;27;10
12/5/2019;12;11;7
6/4/2019;100;13;5
3/11/2019;71;52;8
3/8/2019;96;6;2
2/12/2019;78;5;10
23/10/2019;16;19;2
21/2/2019;83;36;4
4/1/2019;118;12;4
8/5/2019;31;36;3
23/6/2019;15;37;10
2/11/2019;82;13;1
13/1/2019;22;40;8
25/2/2019;22;17;7
1/3/2019;47;5;4
25/3/2019;100;42;8
15/11/2019;109;38;4
24/3/2019;98;46;5
28/8/2019;5;18;4
27/5/2019;51;52;1
20/12/2019;50;38;2
28/1/2019;8;44;1
28/8/2019;89;21;2
26/7/2019;34;48;6
7/8/2019;13;26;10
17/11/2019;17;26;5
24/9/2019;103;19;1
16/11/2019;93;5;5
23/2/2019;37;52;8
25/11/2019;24;29;7
21/8/2019;34;56;5
20/9/2019;29;42;10
14/8/2019;61;57;10
30/6/2019;106;9;8
7/1/2019;85;2;8
3/12/2019;54;15;1
20/4/2019;26;32;1
25/8/2019;26;10;3
3/6/2019;74;57;8
24/1/2019;113;42;1
29/1/2019;82;8;3
16/7/2019;61;40;1
16/1/2019;100;9;6
17/4/2019;69;44;2
26/11/2019;81;22;10
15/9/2019;37;13;6
22/11/2019;95;21;2
5/10/2019;101;44;4
7/1/2019;94;3;8
25/11/2019;49;47;5
17/4/2019;35;36;2
3/1/2019;74;3;4
15/8/2019;15;15;5
12/10/2019;59;12;4
10/6/2019;53;22;6
19/11/2019;129;58;3
2/10/2019;46;29;6
28/10/2019;102;8;3
16/10/2019;124;10;2
30/4/2019;58;23;9
6/6/2019;124;43;8
28/1/2019;63;29;5
23/11/2019;20;22;4
12/10/2019;111;44;6
26/4/2019;39;3;1
27/10/2019;90;45;2
1/7/2019;127;7;7
25/1/2019;123;49;5
1/8/2019;64;29;9
29/8/2019;99;39;6
15/3/2019;53;33;6
11/4/2019;89;31;10
31/3/2019;71;36;6
6/6/2019;44;46;2
1/4/2019;50;53;1
11/10/2019;127;47;3
2/8/2019;74;26;6
28/4/2019;64;34;9
4/5/2019;91;53;5
28/11/2019;115;10;8
3/12/2019;80;57;2
14/3/2019;94;16;2
21/5/2019;122;5;6
2/10/2019;28;34;2
4/8/2019;128;5;7
22/11/2019;25;10;10
24/4/2019;107;55;5
11/4/2019;113;48;10
26/10/2019;52;36;1
7/3/2019;77;37;10
26/12/2019;57;49;2
10/4/2019;43;5;4
21/9/2019;16;11;10
27/12/2019;63;54;5
16/4/2019;110;3;8
7/3/2019;19;32;2
21/5/2019;121;39;6
15/2/2019;32;10;9
17/12/2019;70;40;5
4/10/2019;121;23;3
12/8/2019;2;6;9
29/8/2019;31;28;1
17/12/2019;67;42;9
28/7/2019;24;46;9
5/7/2019;106;8;7
5/6/2019;27;2;9
18/3/2019;80;46;7
30/9/2019;11;21;2
17/3/2019;30;13;4
9/12/2019;127;31;5
4/6/2019;107;44;2
28/4/2019;18;49;4
21/2/2019;39;52;9
10/7/2019;41;12;1
23/1/2019;94;6;3
21/12/2019;69;48;1
6/3/2019;88;57;8
3/8/2019;50;57;6
22/11/2019;7;8;7
15/10/2019;103;43;8
16/3/2019;114;5;8
26/7/2019;23;39;2
19/4/2019;18;26;10
18/1/2019;115;48;5
4/9/2019;116;48;3
23/10/2019;2;33;8
31/8/2019;125;17;3
1/9/2019;102;50;2
23/12/2019;93;19;6
22/4/2019;56;36;8
29/7/2019;83;45;1
20/4/2019;110;51;5
9/12/2019;52;13;4
21/5/2019;55;38;9
6/11/2019;106;2;10
8/11/2019;44;41;9
17/12/2019;54;28;10
27/12/2019;34;16;7
25/9/2019;47;57;9
11/8/2019;120;23;6
20/12/2019;87;39;1
19/2/2019;71;35;3
26/4/2019;119;31;2
22/2/2019;89;15;3
6/10/2019;58;8;3
1/3/2019;107;19;9
7/11/2019;36;28;7
23/11/2019;41;37;2
11/9/2019;127;36;7
7/4/2019;76;27;6
4/12/2019;32;43;5
18/10/2019;106;30;4
7/4/2019;20;23;5
31/10/2019;122;44;5
10/12/2019;20;48;7
6/2/2019;92;54;1
8/9/2019;25;54;5
4/5/2019;64;22;8
7/7/2019;35;1;3
13/7/2019;72;38;4
30/12/2019;1;12;7
16/5/2019;2;37;8
26/5/2019;8;47;6
6/11/2019;20;49;1
2/2/2019;17;15;7
24/3/2019;61;27;9
2/1/2019;0;36;4
8/1/2019;105;34;7
21/12/2019;32;40;10
25/3/2019;31;37;9
27/1/2019;49;19;1
25/1/2019;39;53;10
22/10/2019;77;6;3
10/12/2019;104;36;5
25/6/2019;82;55;4
12/9/2019;18;34;2
10/1/2019;45;12;4
16/7/2019;99;26;2
27/10/2019;61;4;3
12/7/2019;105;22;6
14/8/2019;98;24;9
13/3/2019;67;10;8
16/11/2019;51;41;4
31/12/2019;91;52;7
17/10/2019;97;17;5
25/10/2019;67;51;9
28/1/2019;74;18;8
28/3/2019;110;2;6
16/11/2019;112;44;1
8/9/2019;112;29;5
10/2/2019;91;55;10
14/5/2019;51;49;2
18/3/2019;96;17;7
17/6/2019;93;32;1
19/8/2019;54;39;1
18/10/2019;16;35;6
20/5/2019;111;50;4
18/2/2019;78;54;8
27/3/2019;45;56;7
19/9/2019;54;43;5
7/6/2019;97;27;6
10/3/2019;82;44;4
15/7/2019;101;30;8
20/9/2019;9;10;2
22/4/2019;105;23;3
14/9/2019;33;19;1
16/6/2019;68;1;2
29/5/2019;70;11;10
14/10/2019;100;44;1
20/6/2019;86;24;6
31/12/2019;76;27;1
30/11/2019;18;37;4
21/9/2019;127;38;10
10/9/2019;56;54;9
28/10/2019;82;12;2
5/7/2019;24;46;3
15/11/2019;56;27;3
1/7/2019;50;14;5
20/10/2019;35;33;10
3/2/2019;71;45;7
25/3/2019;75;46;1
24/4/2019;122;14;7
16/11/2019;21;24;1
19/12/2019;83;31;3
2/10/2019;106;10;10
1/4/2019;72;12;10
30/3/2019;18;37;8
20/7/2019;88;27;7
17/7/2019;98;5;4
27/5/2019;69;26;5
25/6/2019;66;53;4
1/4/2019;84;32;7
4/3/2019;87;3;8
19/5/2019;34;19;9
16/11/2019;108;30;10
11/12/2019;112;14;3
24/10/2019;86;5;6
4/10/2019;26;46;6
16/9/2019;45;53;8
6/2/2019;92;12;2
28/5/2019;76;28;9
11/6/2019;101;57;2
16/9/2019;47;25;9
27/10/2019;49;23;4
14/12/2019;17;41;9
10/9/2019;4;8;5
2/12/2019;57;47;4
8/5/2019;55;18;2
20/10/2019;15;30;8
16/1/2019;122;42;8
6/11/2019;57;7;3
11/11/2019;48;21;5
13/12/2019;1;44;2
27/4/2019;74;42;8
3/11/2019;114;56;4
25/2/2019;43;15;5
11/10/2019;44;37;10
2/7/2019;115;30;1
14/7/2019;49;56;1
3/2/2019;48;42;4
17/1/2019;16;6;4
8/3/2019;26;25;3
3/12/2019;17;54;4
21/12/2019;3;10;4
15/10/2019;88;32;9
13/11/2019;97;45;10
17/12/2019;84;10;4
18/9/2019;66;51;2
28/9/2019;94;55;7
12/9/2019;93;5;5
18/11/2019;65;20;10
20/9/2019;124;8;6
28/6/2019;26;54;6
25/2/2019;121;29;3
5/8/2019;102;49;8
26/2/2019;129;36;8
18/12/2019;119;35;1
30/12/2019;126;19;6
25/7/2019;110;36;2
26/11/2019;103;32;3
24/7/2019;36;26;2
10/7/2019;8;31;8
18/12/2019;44;20;5
3/10/2019;99;43;10
31/12/2019;90;19;1
21/1/2019;115;9;10
4/9/2019;118;40;5
7/5/2019;128;58;3
19/7/2019;81;26;4
19/4/2019;29;33;10
16/4/2019;118;4;7
17/8/2019;33;13;5
17/3/2019;55;33;2
3/9/2019;110;30;4
15/5/2019;32;55;5
25/5/2019;67;35;1
4/7/2019;80;35;4
3/6/2019;106;2;7
4/1/2019;110;36;7
22/7/2019;117;15;7
19/8/2019;82;20;8
7/6/2019;7;54;6
6/7/2019;21;19;3
15/11/2019;55;5;1
25/2/2019;94;48;8
1/4/2019;91;9;5
30/5/2019;32;48;5
17/11/2019;2;24;9
27/11/2019;49;32;7
7/10/2019;52;4;2
29/12/2019;50;16;3
3/3/2019;117;1;1
8/7/2019;32;29;7
12/10/2019;11;37;7
6/12/2019;94;24;2
15/7/2019;91;43;2
19/1/2019;6;9;1
27/12/2019;3;58;3
8/3/2019;118;31;9
16/8/2019;46;22;7
15/4/2019;97;39;6
4/4/2019;106;16;7
20/8/2019;121;2;2
12/3/2019;33;45;9
11/6/2019;44;1;7
29/12/2019;8;40;6
6/12/2019;14;17;1
24/1/2019;73;8;1
22/7/2019;54;45;8
21/11/2019;53;9;5
16/12/2019;122;37;4
3/7/2019;77;14;10
23/4/2019;65;32;1
28/1/2019;101;38;7
6/10/2019;61;55;5
24/8/2019;69;56;6
5/4/2019;5;2;1
4/12/2019;27;21;5
20/7/2019;40;24;4
17/10/2019;35;38;1
24/11/2019;57;27;9
30/1/2019;34;50;3
13/4/2019;77;32;3
29/3/2019;73;28;6
20/4/2019;19;37;6
8/8/2019;30;11;9
15/10/2019;74;40;2
17/6/2019;87;21;4
9/7/2019;108;1;9
3/12/2019;50;34;10
24/7/2019;85;46;4
7/5/2019;28;27;6
3/4/2019;111;14;3
6/3/2019;115;27;1
19/1/2019;70;39;10
16/3/2019;111;46;7
10/6/2019;38;12;3
3/2/2019;129;53;2
9/10/2019;8;32;3
16/11/2019;1;49;7
20/3/2019;46;1;7
2/1/2019;104;45;2
19/8/2019;60;17;8
6/11/2019;53;48;10
30/5/2019;10;31;9
20/2/2019;25;52;8
12/4/2019;103;5;2
5/1/2019;104;34;5
1/1/2019;19;47;2
5/7/2019;72;46;4
10/10/2019;103;44;3
23/7/2019;99;10;3
8/12/2019;116;33;8
4/9/2019;57;55;1
30/9/2019;98;29;3
24/4/2019;88;38;3
24/3/2019;80;10;8
20/2/2019;75;5;4
30/1/2019;1;37;4
28/5/2019;35;27;9
4/5/2019;94;29;8
22/12/2019;122;40;9
12/9/2019;18;1;10
31/3/2019;14;29;7
13/1/2019;41;51;2
28/12/2019;5;29;5
25/7/2019;16;50;3
10/3/2019;117;57;1
19/1/2019;36;23;9
4/12/2019;21;39;3
30/11/2019;23;39;9
21/2/2019;101;22;7
17/9/2019;38;11;8
15/11/2019;112;58;10
20/1/2019;116;18;8
27/2/2019;73;9;7
16/12/2019;107;5;1
12/12/2019;28;18;7
3/3/2019;23;5;10
8/3/2019;97;57;5
9/11/2019;72;33;3
29/3/2019;79;37;6
21/2/2019;7;25;10
23/10/2019;60;52;8
6/7/2019;64;25;9
15/9/2019;44;27;3
27/12/2019;112;55;10
10/7/2019;12;2;3
2/7/2019;67;47;10
4/5/2019;39;38;3
23/7/2019;18;19;2
12/4/2019;77;32;1
8/8/2019;125;4;9
26/8/2019;62;43;3
24/11/2019;66;52;4
12/11/2019;9;53;3
21/2/2019;2;14;7
20/11/2019;108;41;4
1/9/2019;44;35;4
21/9/2019;36;41;4
18/1/2019;41;49;10
5/8/2019;104;7;3
28/5/2019;51;53;5
18/12/2019;42;57;9
30/6/2019;111;48;8
4/8/2019;1;22;1
17/4/2019;114;21;8
16/5/2019;44;8;7
28/11/2019;48;23;8
19/9/2019;0;13;8
2/10/2019;100;25;8
8/3/2019;55;56;3
5/8/2019;53;56;4
6/2/2019;34;23;6
19/1/2019;115;14;10
14/3/2019;85;47;7
2/3/2019;65;8;7
22/1/2019;61;25;4
27/6/2019;76;20;5
8/9/2019;54;58;9
19/7/2019;105;31;3
24/4/2019;64;13;7
29/9/2019;77;43;9
16/4/2019;38;48;3
3/11/2019;26;18;7
18/2/2019;93;35;5
14/10/2019;78;34;3
6/10/2019;17;15;2
11/11/2019;31;37;8
25/12/2019;44;16;3
19/11/2019;85;24;6
6/8/2019;118;27;6
8/1/2019;126;9;2
22/3/2019;118;49;3
15/9/2019;91;15;4
16/7/2019;127;41;2
27/2/2019;71;17;7
2/9/2019;32;17;1
8/4/2019;59;39;1
10/10/2019;13;3;2
26/5/2019;99;48;8
11/3/2019;58;25;1
16/11/2019;107;55;6
24/4/2019;41;7;4
22/6/2019;20;55;4
16/4/2019;43;13;7
18/2/2019;43;53;3
30/8/2019;105;58;6
9/12/2019;127;24;3
21/8/2019;84;6;8
27/4/2019;22;50;4
25/5/2019;27;47;2
23/2/2019;36;41;4
7/2/2019;46;40;10
11/11/2019;24;25;6
21/1/2019;16;2;3
16/5/2019;19;20;5
13/9/2019;58;21;1
24/12/2019;93;16;5
7/8/2019;74;21;5
21/9/2019;31;15;3
18/7/2019;37;9;2
4/9/2019;5;22;4
11/10/2019;5;31;6
8/10/2019;97;36;3
20/5/2019;18;22;4
30/4/2019;73;37;1
22/6/2019;88;16;8
20/2/2019;101;35;2
25/4/2019;14;15;9
12/8/2019;64;43;7
3/8/2019;99;4;7
21/4/2019;66;52;6
24/4/2019;96;55;9
15/12/2019;81;33;7
29/4/2019;1;5;8
30/3/2019;14;36;9
22/5/2019;6;44;2
15/1/2019;41;29;5
26/2/2019;72;14;10
3/10/2019;129;24;1
7/10/2019;2;7;4
25/12/2019;104;30;2
2/6/2019;15;30;2
30/7/2019;108;22;5
16/8/2019;23;34;8
29/7/2019;55;34;8
10/12/2019;80;39;7
27/10/2019;55;34;9
10/8/2019;4;15;3
3/7/2019;45;40;4
31/12/2019;47;31;5
17/11/2019;13;18;9
25/12/2019;92;36;8
23/8/2019;55;15;5
20/2/2019;20;33;2
25/6/2019;101;17;6
29/8/2019;99;6;10
14/10/2019;118;25;7
28/11/2019;53;30;3
16/6/2019;58;43;5
28/11/2019;118;44;2
7/12/2019;69;21;1
28/1/2019;1;45;7
23/4/2019;95;4;3
12/10/2019;42;36;8
18/10/2019;79;10;10
6/4/2019;62;3;4
2/4/2019;30;16;10
24/10/2019;96;21;7
24/10/2019;20;24;9
15/7/2019;16;18;1
8/8/2019;128;30;1
6/5/2019;39;1;5
23/2/2019;10;29;8
18/11/2019;30;22;8
10/4/2019;120;55;9
25/2/2019;14;40;4
4/12/2019;33;32;9
2/3/2019;14;1;1
13/7/2019;113;38;10
30/1/2019;117;37;1
12/3/2019;71;50;7
27/3/2019;30;35;10
6/2/2019;118;3;2
28/10/2019;8;54;6
6/8/2019;57;36;3
7/1/2019;4;46;8
16/9/2019;96;31;6
24/12/2019;95;54;5
10/4/2019;106;10;7
8/6/2019;126;56;9
26/6/2019;98;29;5
26/1/2019;8;40;8
21/8/2019;37;13;7
19/11/2019;29;29;5
5/1/2019;29;23;7
26/7/2019;118;51;6
5/12/2019;46;51;10
25/2/2019;11;25;2
31/12/2019;89;12;1
14/8/2019;100;2;3
23/8/2019;0;15;8
26/1/2019;116;6;8
21/2/2019;41;43;5
21/12/2019;4;43;5
8/1/2019;44;4;1
1/7/2019;123;28;10
6/11/2019;64;23;3
27/4/2019;94;20;10
17/7/2019;125;11;5
23/10/2019;35;1;5
20/10/2019;49;6;5
3/1/2019;101;43;7
1/11/2019;126;1;8
16/12/2019;100;39;5
12/12/2019;90;17;1
18/10/2019;21;49;9
25/6/2019;55;20;6
11/6/2019;83;8;3
11/12/2019;59;30;5
12/7/2019;31;5;6
17/1/2019;93;25;4
20/10/2019;10;18;7
28/9/2019;95;21;5
9/4/2019;45;37;8
9/11/2019;116;16;4
16/8/2019;128;14;2
14/12/2019;124;4;4
13/7/2019;42;1;3
26/3/2019;42;31;2
4/12/2019;90;34;4
26/2/2019;1;55;10
29/8/2019;100;38;7
19/7/2019;127;9;2
24/4/2019;17;16;5
21/1/2019;86;58;3
9/6/2019;18;4;9
4/8/2019;28;46;10
15/4/2019;79;43;8
11/7/2019;54;25;8
12/1/2019;5;39;5
26/5/2019;4;32;4
28/1/2019;73;13;10
23/8/2019;110;14;8
9/1/2019;91;10;9
14/4/2019;17;48;9
21/9/2019;62;36;7
3/6/2019;0;14;9
3/7/2019;42;3;3
27/10/2019;62;3;4
15/5/2019;43;26;3
11/6/2019;112;51;9
20/6/2019;40;22;4
22/3/2019;52;57;6
19/7/2019;106;53;5
13/4/2019;12;41;2
18/3/2019;113;56;4
23/3/2019;17;15;5
28/5/2019;19;44;7
10/8/2019;10;10;4
6/10/2019;37;55;9
29/5/2019;55;11;5
28/7/2019;82;20;2
25/3/2019;125;38;5
21/9/2019;109;26;7
13/11/2019;105;18;4
30/1/2019;57;40;9
28/5/2019;12;28;1
21/5/2019;40;23;7
6/10/2019;39;46;4
11/2/2019;109;25;3
30/6/2019;69;18;4
11/4/2019;79;48;8
26/5/2019;73;23;2
19/4/2019;96;8;10
14/6/2019;24;24;7
31/5/2019;17;56;6
10/4/2019;31;9;5
31/8/2019;125;50;4
6/2/2019;41;58;8
26/3/2019;45;47;7
2/1/2019;35;22;6
27/11/2019;103;47;9
11/10/2019;0;12;2
3/10/2019;42;53;5
20/2/2019;115;2;4
28/9/2019;76;55;10
23/11/2019;57;42;5
12/1/2019;28;4;9
25/3/2019;109;54;10
12/10/2019;23;37;10
20/5/2019;43;12;7
24/9/2019;57;23;10
5/4/2019;27;55;2
17/11/2019;0;12;3
20/2/2019;37;13;6
11/12/2019;79;14;2
29/11/2019;4;2;9
19/1/2019;69;2;10
30/6/2019;41;2;7
6/4/2019;26;35;10
9/10/2019;86;1;2
14/2/2019;71;51;1
25/12/2019;50;43;1
20/6/2019;81;37;8
18/10/2019;74;27;1
26/5/2019;114;34;3
5/10/2019;60;24;5
5/8/2019;129;51;8
2/10/2019;121;2;1
30/11/2019;90;11;3
30/8/2019;59;1;5
20/1/2019;83;1;6
8/11/2019;0;50;2
3/3/2019;2;48;4
27/10/2019;80;52;8
9/4/2019;113;32;4
13/9/2019;34;22;9
12/3/2019;38;42;3
17/12/2019;70;7;8
7/3/2019;97;28;5
7/1/2019;9;41;6
4/9/2019;28;43;9
14/11/2019;91;37;5
7/2/2019;18;54;7
26/2/2019;79;7;9
20/8/2019;13;56;2
30/12/2019;37;9;8
8/8/2019;101;56;4
8/3/2019;123;27;6
22/2/2019;120;2;3
12/12/2019;77;58;8
15/3/2019;46;48;2
16/12/2019;16;34;7
11/5/2019;107;37;3
2/8/2019;16;54;7
26/8/2019;24;51;2
12/1/2019;117;50;10
26/7/2019;104;48;10
8/8/2019;12;47;1
12/2/2019;8;54;2
23/2/2019;65;45;2
23/12/2019;98;23;9
16/2/2019;95;1;5
3/12/2019;91;28;1
23/3/2019;97;5;9
18/10/2019;27;57;5
26/6/2019;27;28;1
17/10/2019;54;2;10
4/6/2019;10;54;1
1/7/2019;84;21;9
20/7/2019;2;56;3
16/7/2019;101;44;8
14/9/2019;115;22;5
15/1/2019;95;15;5
28/8/2019;44;14;5
18/8/2019;116;47;5
5/3/2019;5;32;7
27/2/2019;76;6;7
26/12/2019;61;41;5
16/10/2019;51;20;10
26/7/2019;46;24;8
22/11/2019;128;41;10
9/1/2019;126;26;6
19/3/2019;74;36;5
26/4/2019;32;27;10
26/6/2019;56;58;8
14/9/2019;37;35;5
21/2/2019;116;1;2
17/9/2019;27;21;9
21/5/2019;73;6;8
5/6/2019;37;57;2
5/3/2019;81;18;7
14/12/2019;88;20;2
28/10/2019;3;24;8
1/10/2019;15;27;9
17/2/2019;58;29;8
14/4/2019;95;3;3
26/6/2019;104;23;4
12/10/2019;40;51;5
25/7/2019;44;11;3
16/4/2019;54;40;10
3/5/2019;33;48;8
3/1/2019;13;20;4
29/5/2019;41;7;6
6/5/2019;60;53;8
11/4/2019;12;27;3
5/11/2019;67;54;9
8/8/2019;102;43;1
22/12/2019;7;52;10
26/11/2019;115;42;7
2/5/2019;29;27;4
30/5/2019;120;2;3
16/10/2019;75;56;6
6/3/2019;59;43;7
4/6/2019;107;44;10
25/8/2019;74;32;9
23/7/2019;24;33;8
18/5/2019;63;44;2
2/4/2019;93;54;6
12/8/2019;6;43;2
18/3/2019;111;38;2
27/3/2019;95;30;4
16/1/2019;73;2;6
15/10/2019;34;44;7
22/10/2019;21;51;5
13/4/2019;120;53;9
19/12/2019;50;18;7
5/9/2019;74;37;9
15/6/2019;64;24;2
9/12/2019;42;24;8
25/11/2019;74;30;2
18/6/2019;91;29;3
20/4/2019;76;58;7
8/2/2019;49;53;2
10/4/2019;50;14;2
31/10/2019;107;20;6
3/7/2019;80;20;4
17/12/2019;84;14;10
30/10/2019;21;19;10
19/7/2019;15;58;8
7/8/2019;61;16;5
1/1/2019;111;50;4
24/3/2019;45;11;1
17/4/2019;7;30;7
1/6/2019;94;6;7
8/8/2019;18;57;9
25/11/2019;108;13;5
15/1/2019;33;54;6
30/4/2019;13;10;4
5/7/2019;92;49;9
8/9/2019;118;34;2
24/11/2019;91;16;5
20/9/2019;115;18;3
18/5/2019;102;18;10
16/7/2019;32;8;2
3/11/2019;109;32;2
19/9/2019;4;31;4
26/6/2019;5;45;8
2/12/2019;58;48;9
24/4/2019;50;56;8
18/3/2019;114;41;4
6/11/2019;119;33;8
25/9/2019;64;51;7
7/2/2019;31;47;5
27/11/2019;55;39;8
17/1/2019;95;57;3
1/5/2019;54;4;3
31/12/2019;17;33;10
26/3/2019;52;35;7
7/6/2019;24;8;6
31/12/2019;111;38;5
2/7/2019;47;36;9
5/5/2019;59;40;1
2/5/2019;92;32;6
9/9/2019;78;53;2
12/4/2019;62;25;3
4/8/2019;109;21;7
10/8/2019;16;49;5
8/6/2019;3;54;1
8/8/2019;120;14;8
12/9/2019;89;10;4
5/8/2019;75;45;8
27/4/2019;60;12;9
21/8/2019;110;42;1
2/10/2019;37;50;8
26/9/2019;63;44;6
8/3/2019;68;28;8
8/7/2019;37;17;4
20/5/2019;110;10;9
23/10/2019;42;9;9
17/7/2019;17;30;8
20/10/2019;100;39;1
2/12/2019;41;15;4
21/9/2019;87;34;3
16/7/2019;122;57;5
1/12/2019;18;16;3
1/9/2019;82;40;2
10/4/2019;124;41;7
21/12/2019;81;40;3
30/3/2019;106;41;9
6/9/2019;108;13;6
24/4/2019;22;23;9
18/1/2019;14;18;9
30/5/2019;125;36;8
23/4/2019;42;6;6
1/6/2019;32;34;8
16/1/2019;55;14;4
6/8/2019;50;33;7
30/12/2019;121;15;3
17/1/2019;5;42;8
2/7/2019;46;45;1
26/9/2019;97;34;10
24/3/2019;120;55;3
12/9/2019;70;14;9
21/9/2019;22;45;7
25/8/2019;80;20;4
3/10/2019;12;46;4
30/3/2019;22;56;10
25/8/2019;92;3;10
2/12/2019;65;43;1
11/4/2019;76;28;1
21/1/2019;33;2;3
25/7/2019;61;14;5
18/12/2019;105;9;2
20/1/2019;102;27;4
11/2/2019;129;29;3
20/6/2019;85;45;8
25/12/2019;97;4;3
3/12/2019;18;13;9
